Gene,t_stat,p_value,log2FC,p_adj,group
SNORD22,0.05929087396778488,0.9528931639214957,-0.07467763740937539,0.9682912872017002,NS
LOC339539,-0.05920567838956363,0.9529576059621319,-0.00023577476076733217,0.968316338150081,NS
MYL7,-0.05888494469188026,0.9532301664921341,-0.004466354142692575,0.9685528508935984,NS
AGAP1-IT1,-0.05880333540571254,0.9532886239630398,-0.2378253792519569,0.9685600848654891,NS
DUSP28,0.05874990617310969,0.9533168849762926,0.011989078158483046,0.9685600848654891,NS
UBE2F-SCLY,0.058692155397151086,0.9533648034543739,0.004999004193312839,0.9685683333416399,NS
NUP50,-0.05850881226261419,0.9535084030180301,0.014899265600414324,0.9686737840052925,NS
LINC01468,0.0584186972279908,0.9535796483108101,0.0034134892459239397,0.9687057238809431,NS
GREB1L,-0.05833571062666418,0.9536456636779347,-0.025798322400813256,0.9687323484270243,NS
EPN2-IT1,0.05805134803715092,0.9538728143381463,0.015790994739625197,0.968922648373534,NS
LINC01277,-0.05784618993892267,0.9540662585408775,-0.006194015969885447,0.9690786955987643,NS
CLDN17,0.05757603467732623,0.9542481218758178,0.0015173779521030425,0.9692229671940693,NS
LOC727924,0.05728386133588709,0.9544800042106024,0.00015213373147001307,0.9694180285659705,NS
OR2F2,-0.05716264832845879,0.9545932018733668,-0.0014514035840738522,0.9694408530043183,NS
GABPB2,-0.05717895397595584,0.9545942129780401,-0.09302891062469998,0.9694408530043183,NS
RILPL1,-0.05713830649580281,0.9546219839495185,-0.12444839376238725,0.9694408530043183,NS
ALDH1A2,0.057087319694125574,0.954674128756003,1.2393783420272055,0.9694533526979382,NS
LOC101927237,0.056913293706692764,0.9547837783686453,-5.082829374035425e-05,0.969494218160163,NS
BNIP3,-0.05690261270808952,0.9547940469528529,0.311069185864401,0.969494218160163,NS
TCEB3B,-0.05647537808507622,0.9551221186189848,0.007754179606689338,0.9697464174021283,NS
DPPA3,-0.05648152893404279,0.9551168634984466,0.0010296931694736555,0.9697464174021283,NS
PGAM4,-0.05639423636453546,0.9551902896241867,-0.0014804465546308654,0.9697751726447313,NS
PPEF2,-0.05631614757256207,0.9552577550335883,-0.013183869741930976,0.9697804074314128,NS
PRICKLE4,-0.05629959691705368,0.9552751449270969,-0.03091755394304041,0.9697804074314128,NS
DBIL5P,-0.056180624456112584,0.9553742455912619,-0.018504573269457147,0.9698405556546511,NS
C11orf53,0.05601729261200204,0.9554864324303648,0.23311236553047343,0.9699139826322415,NS
OR10A4,-0.05551240139188863,0.955897609309438,-0.0551713218804758,0.9702908955226062,NS
SUCLA2,0.055429941451179104,0.9559613349459711,0.09096672839998288,0.9703151087439587,NS
OR4F21,0.05527363399539956,0.9560784400555131,0.003281210461762024,0.970393498652499,NS
AQP6,0.055213450826102135,0.9561249722094468,0.07663529241195488,0.9704002553878178,NS
LRRC57,0.05475458750304703,0.9564878059559017,0.029257955902092903,0.9707280222587608,NS
DPRX,-0.0545169961998346,0.9567062991332393,-0.001992516825165035,0.9707473522225865,NS
FOCAD-AS1,-0.05467834181790179,0.9565613363968625,-0.013828469926285392,0.9707473522225865,NS
LOC729348,-0.05454247832411512,0.956659379871161,-0.011327688522393409,0.9707473522225865,NS
SNORD26,0.0544983881974164,0.9566939799148292,0.006243006052776556,0.9707473522225865,NS
ARG2,-0.05454699229295927,0.9566559107087516,0.03889847319333217,0.9707473522225865,NS
OR7E156P,0.05429362955721454,0.9568537209185755,0.13016217500356242,0.9708564582978716,NS
MAGI2-AS2,0.05423067618267984,0.9569085484062427,0.0016271261741751374,0.9708716098563464,NS
LOC100289580,-0.05417377058120278,0.9569505675946257,-0.017289061944316675,0.9708737654972615,NS
MRPL21,0.05403560910312418,0.9570635042275794,-0.00018864400789997404,0.9709478672203756,NS
LOC100996291,0.05385147130448953,0.9572057061299888,0.05842046595557426,0.9710516513560135,NS
TAS2R41,-0.053759982650282895,0.9572778418394146,-0.0001801679728710981,0.9710843501043765,NS
RNF157,-0.053668307357680974,0.9573579594488244,-0.05469944552228467,0.9711251428096616,NS
ASAP1-IT1,0.05322972444624153,0.9577139395437391,-0.44387538178979247,0.9714052612318773,NS
GATSL2,0.05326866032018638,0.9576753561423175,-0.0568802265763364,0.9714052612318773,NS
UPK3BL,-0.052962705219958196,0.9579165742821961,-0.029539705321595555,0.9715702988968711,NS
SLC30A3,0.052470709147653755,0.9583010050142445,0.00583523957137147,0.9719197023557681,NS
APH1A,-0.052408942391210446,0.9583507605453396,0.0033025907624759654,0.9719296594695527,NS
TAAR9,0.05242801732574062,0.9583956746167352,-0.0001404971555758975,0.971934705899607,NS
UMAD1,0.05231164986186775,0.9584371938325369,0.05884399098606785,0.971936309238629,NS
TSNAX,-0.052035078890538,0.9586468758179495,0.013192299011929087,0.9721084365975924,NS
GNL1,0.05174643322938165,0.9588762556733241,0.010969530966676189,0.9723005232527506,NS
CLK1,-0.051621972699146916,0.9589779916509586,-0.0011204708143521813,0.9723631684020554,NS
VPS13C,0.05101384833872476,0.9594594446729252,0.050262230074143766,0.9727297552724674,NS
CEP290,0.051053268515747235,0.9594264395267679,0.09207311872898094,0.9727297552724674,NS
IQCK,0.05107093730061604,0.95941628872017,-0.0004350351043078682,0.9727297552724674,NS
CTD-2297D10.2,-0.05077333384395607,0.959660680387383,-0.0018879419642957793,0.9728932438203438,NS
LOC101928782,0.050331009560539285,0.9600038625725569,0.0009460502476033306,0.9731646113645107,NS
ZC3H4,-0.050325764378961246,0.9600083343617607,0.05744737016762613,0.9731646113645107,NS
CDKN2AIP,0.050056563881198765,0.9602215900387008,0.06685717183594697,0.9733402455507256,NS
LINC01516,0.04975686705532724,0.9604583463171301,0.0015118224846848577,0.9735291571125276,NS
PIM2,0.04973666913597961,0.9604879627823714,-0.05915205561170822,0.9735291571125276,NS
LOC101928306,0.0496449237728708,0.9605449862532579,0.14009505206163442,0.9735464072907952,NS
LMOD3,-0.04956791589802976,0.960626125914823,-0.00937337845678296,0.9735880976288162,NS
SPINT2,-0.04949045390647391,0.9606698918828855,-0.004737625786265909,0.9735919080856995,NS
TTC25,-0.04943834017232847,0.960716110609268,-0.016734451303593523,0.9735982038722056,NS
H2BFM,-0.04912042158809285,0.960961489707628,-0.0001567993394460468,0.9738063216125269,NS
FGF17,0.04891915993911147,0.9611217705050583,0.014818476345341447,0.973928189832241,NS
SPCS3,-0.048693780337697806,0.961301242407743,-0.009627682569560925,0.9739883856628017,NS
OLFM2,-0.048759583401189806,0.961248616107305,0.09518938289982604,0.9739883856628017,NS
BCLAF1,-0.04874402609817683,0.9612637518832727,0.04254083403228215,0.9739883856628017,NS
HIST1H2APS1,0.048406929011050245,0.9615278495252102,0.000606301770171307,0.9741015773195362,NS
GTF2H2C,0.048390698637162,0.9615412104683094,0.07897620592973764,0.9741015773195362,NS
FAM133B,-0.04835003985333509,0.9615730683738994,0.020506562092279523,0.9741015773195362,NS
ABHD12,-0.04840852026016136,0.9615425556907693,0.10776475168521227,0.9741015773195362,NS
LOC100505716,0.04828551286366771,0.9616302808132271,-0.02084415627411329,0.9741189857588534,NS
LOC51145,0.048203386415304354,0.9616943937852487,0.0006596636608539944,0.9741240139761888,NS
SPDYE6,0.04818691765599946,0.961715300780404,-0.07549462600301649,0.9741240139761888,NS
LHFPL3-AS1,0.048054315423922245,0.961808137998216,0.004877505387778203,0.9741732704933693,NS
ACOXL,0.0479080610115853,0.961924050376219,0.024208539861418576,0.9741732704933693,NS
ARHGAP26-IT1,0.04793020759263165,0.9619067540216588,0.10118658516971246,0.9741732704933693,NS
LINC01069,-0.04792593531329109,0.9619106122979397,-0.0005126848102598308,0.9741732704933693,NS
FAM170B-AS1,-0.04774158215416662,0.9620602798932061,0.0005295731894489689,0.974230150278007,NS
GPR107,0.04780092340586578,0.962021621973796,-0.007883178481714381,0.974230150278007,NS
COQ2,0.047580763584776066,0.9621896412968107,0.08073419752407496,0.9743206054424827,NS
C16orf52,-0.04753048986923035,0.9622374806931058,-0.03670670024743483,0.9743285067049772,NS
HDGFRP2,-0.04744910262428562,0.9622886225351633,0.003251181938334291,0.9743397511136149,NS
MIR7641-2,0.047394931128010555,0.9623334283165204,0.008860838815877459,0.9743445794437859,NS
SNORD104,0.04720624887584028,0.9624919504551819,-0.12176769712650448,0.9744433705280772,NS
SNORD32A,0.0471233818140032,0.9625511252516621,-0.07219535633010254,0.9744433705280772,NS
SNORD96A,-0.04713240405423378,0.9625425194259469,-0.0015346638788272804,0.9744433705280772,NS
MIR4767,0.04702399795269992,0.9626261234082673,0.011898904654020943,0.9744787578728615,NS
MIR8072,-0.047000022248652344,0.9626690766018796,-0.005034770797833578,0.9744817040964744,NS
RBPMS-AS1,0.04672629613318,0.9628797620636523,-0.08763649558178332,0.9744923018207204,NS
LCMT1-AS2,-0.04679849054810348,0.9628120162530349,-0.05679894913854877,0.9744923018207204,NS
MPC1L,-0.04686962248295169,0.9627567281076328,-0.0034004101670869202,0.9744923018207204,NS
LOC102467147,0.046779343985891016,0.9628256212979804,-0.0001418119039102994,0.9744923018207204,NS
LOC613037,0.04671858433931335,0.962873955608925,-0.021079878877462654,0.9744923018207204,NS
TEX101,-0.04612598960197947,0.9633397047717669,0.015047236346125481,0.9748767072241233,NS
ZNF322,-0.04616128571281947,0.9633215562661073,-0.029582121912708814,0.9748767072241233,NS
C9orf173,-0.045653106489930886,0.963739339961339,-0.023983694926243748,0.9752405745477627,NS
DNAJA4,-0.045546364648198744,0.9638011843413835,0.036142266668074186,0.9752626038308486,NS
SPRY2,0.04542495023120921,0.9638963097143234,0.04612640931741385,0.9752886332712953,NS
ADCY10P1,-0.04536488706042132,0.9639439663082485,0.029154147152771537,0.9752886332712953,NS
MOV10,-0.04536125308955235,0.9639471357690034,0.006274920122161909,0.9752886332712953,NS
ERI3-IT1,0.04512733771087482,0.9641324964142376,0.09033141690827351,0.9753924369485926,NS
LOC100132304,0.045063379661897565,0.9641845875864247,0.0005584265759248641,0.9753924369485926,NS
BMI1,0.04503664292575167,0.9642100532409719,-0.012910022776616792,0.9753924369485926,NS
LINC00684,0.045063379661897565,0.9641845875864247,0.0005584265759248641,0.9753924369485926,NS
ERRFI1,-0.04496615789756705,0.9642605771988706,0.09585895938768374,0.9754030013597021,NS
LOC389199,0.04480455905731321,0.9643889473591898,0.03809886732129092,0.975492307366609,NS
A3GALT2,0.044574190372641154,0.9645767133895806,0.000612082944886877,0.9756011344935304,NS
PHF10,-0.04460020977392639,0.9645542740225039,-0.012260045239758988,0.9756011344935304,NS
PIK3R4,0.04414714041545756,0.9649157724118396,-0.0003052473836673286,0.9759035091602746,NS
OC90,0.043920856811388444,0.9650914743610011,0.003240534640844249,0.9760000881004539,NS
KCNJ13,0.04394488022919529,0.965072312282378,0.10709939212106123,0.9760000881004539,NS
PSMA6,-0.04371930483238635,0.9652573593143797,0.057193720676281146,0.9761272842831807,NS
LOC101929057,0.04351636683267964,0.9654149717276668,0.0029937763007698015,0.9762461045443571,NS
DHCR24,0.0431364019352527,0.9657241899858606,-0.06251004758080647,0.9765182152946318,NS
PRSS57,-0.04251240090432467,0.9662124829286283,-0.0007786560930797236,0.9769713721352459,NS
DYNLT3,-0.04229238403009436,0.966385799631459,-0.0023629854437077213,0.9771060210158787,NS
SRGAP2-AS1,0.04182701797157967,0.9667562983481679,0.008873713023598961,0.9774400198006238,NS
INADL,0.04148113839083854,0.9670321283673183,-0.03493410341737402,0.9776782799196984,NS
SLC6A5,-0.04136585200212813,0.967121005069534,-0.00015099639355333275,0.9777275165907353,NS
FAM83B,-0.04117421640790288,0.9672990951535909,-0.25177752923945906,0.9778669372183687,NS
LINC01541,-0.04102907182741862,0.9673919491161095,0.05245786247662204,0.9778795627700785,NS
SNORA43,0.041036553547280454,0.9673819726934566,0.6827990668301291,0.9778795627700785,NS
MIR7705,0.04056097735708889,0.9677598290547009,0.03367776127537517,0.9782107991308856,NS
ETV1,-0.04008386383505232,0.9681392069882918,0.04800271247359422,0.978553629657643,NS
IGFBP7-AS1,-0.03971953211832131,0.968460083050782,-0.0160153445290577,0.9788373029788118,NS
REST,-0.039356192182303566,0.9687170958953069,0.00601906376828687,0.9790564078951862,NS
CEACAM5,-0.038955220063425826,0.9690354217382466,0.07997257375118672,0.9792967909730481,NS
PPIL4,-0.0389876801107849,0.9690116061424416,-0.0002665004362318868,0.9792967909730481,NS
SNORD35A,-0.038797864809563716,0.9691639732616131,-0.009704218618165505,0.9793453661626299,NS
MYH10,0.038820561057969154,0.9691428720183636,0.09433397839076729,0.9793453661626299,NS
LINC00254,-0.038693761587852024,0.9692448471604431,-0.00022776227307932505,0.9793457587916355,NS
LINC00410,0.03874266140474404,0.9692062857175657,0.010174638945207412,0.9793457587916355,NS
ATL2,-0.038611378115576106,0.969346806099165,-0.10340333589960515,0.9794081156368546,NS
GPD1,-0.03848225385678575,0.9694146815011692,-1.0634459507451615,0.9794093998584593,NS
NBR2,0.03847116809656742,0.9694285677100003,-0.029612275887695994,0.9794093998584593,NS
BPIFB4,-0.038320027446036194,0.9695787072278333,-0.002258698608626668,0.9795204209015133,NS
SEPT7P9,0.03817899080596863,0.9696545288615488,0.0022252370080858563,0.9795563559308698,NS
ABCA2,0.03809030798550209,0.9697238836069579,0.018777942268376258,0.97958575532186,NS
SNORA14A,0.03714503228893953,0.9704783272226333,-0.1584038392466307,0.9802664911505418,NS
EEF1DP3,-0.03716359279121998,0.9704667131982428,-0.04661145895208846,0.9802664911505418,NS
NFYB,-0.03679174948091533,0.970775431636312,-0.11539938722405019,0.9805258945920681,NS
SLC25A13,0.036610153418672756,0.970899342853637,0.007342255696755728,0.9806103510141568,NS
RASGRF2-AS1,0.03635059090758191,0.9711048223258959,0.009690982198918202,0.9807771811140025,NS
DRG2,0.03601243380444474,0.9713754027869699,0.021834604069761454,0.9810097440438104,NS
PPP1R27,0.035894865814850796,0.971483562539398,-0.006925754147214497,0.9810660943640912,NS
LINC00211,0.03586826128084441,0.9715118264332772,0.012155550704785356,0.9810660943640912,NS
TRIM8,0.03540222776150146,0.9718586999820618,0.004308306521906502,0.9813756565462014,NS
HCG17,-0.03534928145600672,0.9719004552161187,-0.00017700693732865258,0.981377099628209,NS
SNORD114-1,0.03527203767064091,0.9719739228407602,-0.011000950660402256,0.9814105628683404,NS
CYP4Z1,0.03486709687886185,0.9722915950833713,-0.015347964333435882,0.9816498613486941,NS
UBR5,0.0348808575191235,0.9722733379328922,0.06854724778215626,0.9816498613486941,NS
PDE11A,-0.0347905826579137,0.9723443569311636,0.0209707516674722,0.981662404906733,NS
SHTN1,-0.03454915209179422,0.972536469244381,0.013660170048371612,0.9818156274591908,NS
BAZ2A,0.034286501513272644,0.9727470392192524,0.0035163138069194133,0.9818944592490878,NS
LOC101927730,0.034289195362902494,0.9727561508647005,-0.02124663573210886,0.9818944592490878,NS
SLC26A6,-0.03425785993303324,0.9727759456153644,-0.04737829645184899,0.9818944592490878,NS
RNF115,0.03440451085154831,0.9726909307812903,-0.162411656927536,0.9818944592490878,NS
THEM5,0.03403350622659199,0.9729476941053852,0.0018365373371590776,0.982027086547578,NS
L2HGDH,-0.03388755339719989,0.9730634475608623,0.03343526915379691,0.9821031876178311,NS
C12orf49,-0.03378373597410056,0.9731605768354589,-0.032013402596656526,0.9821604859564437,NS
EML2,-0.03369083512782404,0.9732282527054592,0.11631734461780852,0.9821880549821703,NS
BRINP1,0.03331224928640098,0.9735314900252254,0.032852754238570425,0.98233245029435,NS
RGPD2,-0.033357798385073766,0.9734865156796224,-0.1882408977035115,0.98233245029435,NS
AMBN,-0.033445939205921794,0.9734132966875075,0.0004649696191721536,0.98233245029435,NS
WDR83OS,-0.03329690852922107,0.9735327924144943,0.0342350010845518,0.98233245029435,NS
LOC729506,-0.033121839563618014,0.9736851017362376,0.001194866921658714,0.9824454013787087,NS
UGT2B4,-0.03284525226041745,0.9738934929737391,-0.004155179957045202,0.9826149272391755,NS
TERF2,-0.032640669705152475,0.9740563709359478,-0.01066778785125333,0.9827385200902626,NS
SNORD15A,-0.03162327464935714,0.9748626626877845,-0.005409190451751922,0.9835112245738299,NS
ZNF780A,0.03130629704491813,0.9751131441829888,0.06543815940221309,0.983615998002743,NS
TRA2A,0.03133793504858925,0.9750892566167911,0.02729124144916284,0.983615998002743,NS
SNRNP27,0.03128935565121017,0.9751278330062665,0.007797316269682497,0.983615998002743,NS
LINC00167,-0.03129971737818471,0.9751281873690902,-0.01761983419366786,0.983615998002743,NS
LOC729930,-0.031187933941661347,0.975213239182962,-0.0007162933904814837,0.983640313059245,NS
CTDSPL2,0.031155370132979934,0.9752331308963456,0.019316697480689093,0.983640313059245,NS
SLC5A9,-0.03100028929239176,0.9753567342238075,0.10722543809150276,0.9837242108695172,NS
RPS10P7,0.030934496500461768,0.975438566097311,-0.1490532873859305,0.9837659736653196,NS
PSMD9,-0.030753937215437118,0.9755534031339139,0.026663345160646834,0.9838410185515283,NS
TMEM106B,0.03035220480548954,0.9758715983526687,0.016242148540954737,0.9839245645448585,NS
ACSL5,0.03036518764744037,0.9758623307101029,0.031362614600876526,0.9839245645448585,NS
BMS1P4,-0.03052985469387898,0.9757347782283825,-0.04489450292271169,0.9839245645448585,NS
SNORA16A,-0.030343692642268712,0.9758788303097983,0.16914362482843837,0.9839245645448585,NS
SLFNL1-AS1,0.030475132518883837,0.9757743390711641,0.07038669480617532,0.9839245645448585,NS
SIM1,-0.03052987554595031,0.9757399992308665,-2.1671035952150995e-05,0.9839245645448585,NS
FHL2,-0.030113716966083715,0.9760610176980664,0.04040487446377128,0.9840267172086724,NS
GFPT1,0.030150105368903515,0.9760336712529079,0.006118733700141377,0.9840267172086724,NS
EXTL3-AS1,0.02994006543212701,0.976204957845082,0.012931629568101677,0.9841310627223661,NS
LOC100128076,-0.02982664212935163,0.9762895198535282,0.00064146186914147,0.9841755418232658,NS
SMAGP,-0.029753064693758793,0.9763475771656412,0.05468871906947026,0.9841883032019086,NS
LOC100506085,-0.02970937750060104,0.9763830623029126,0.06815261164506925,0.9841883032019086,NS
PCDHA12,0.029626851404257373,0.9764477740316196,0.004946786845964085,0.9842127662704397,NS
RNF214,-0.02933809385497804,0.9766781319387441,-0.0012182177992277055,0.984404183841842,NS
NTM,-0.029007795980824133,0.9769414021716485,-0.0067909485358383925,0.9846287568644595,NS
SPANXA2-OT1,-0.028953146429877338,0.9769863103520904,-0.0004159420645472277,0.9846332401013986,NS
